Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
68,RS,0.89312,33:32.6,33:37.0,0 days 00:00:04.472513,,KNN,,NONE,,WAVE,,euclidean,5,,,,,1,,,,,,107095.83,3.45,0.56,0.039748201,COMPLETE,1
69,RS,0.69228,33:37.1,33:39.1,0 days 00:00:02.080084,,KNN,,EMD,0.75,WAVE,,manhattan,19,,,,,0.8,,,,,,107095.83,1.07,0.82,0.049120207,COMPLETE,1
70,RS,0.166924479,33:39.2,33:45.8,0 days 00:00:06.674490,,MLP,,WPD,,FRAC,7,,,0.033885219,,293,,0.65,,,,1,db4,,,0.39,,PRUNED,1
71,RS,0.219392693,33:45.8,33:53.6,0 days 00:00:07.725932,,MLP,,WPD,,STAT,,,,0.003652604,,12,,0.5,,,,0.8,sym9,,,0.62,,PRUNED,1
72,RS,0.19386862,33:53.6,33:54.5,0 days 00:00:00.870561,,LR,,NONE,,STAT,,,,,0.334342977,,,0.9,,,,,,,,0.57,,PRUNED,1
73,RS,-0.039368315,33:54.5,34:01.0,0 days 00:00:06.552311,0.000189886,SVM,,NONE,,WAVE,,,,,,,,0.65,,,sigmoid,,,,,0.61,,PRUNED,1
74,RS,0.590952108,34:01.0,34:01.8,0 days 00:00:00.790059,,KNN,,NONE,,FRAC,8,minkowski,6,,,,,1,,,,,,,,0.28,,PRUNED,1
75,RS,0.151614693,34:01.9,34:05.2,0 days 00:00:03.373484,,MLP,,EMD,0.9,WAVE,,,,0.010774495,,1,,0.8,,,,,,,,0.83,,PRUNED,1
76,RS,-0.003830919,34:05.2,34:09.8,0 days 00:00:04.577600,0.325548104,SVM,,EMD,0.3,FRAC,7,,,,,,,0.7,,,rbf,,,,,0.35,,PRUNED,1
77,RS,0.090707347,34:09.8,34:10.6,0 days 00:00:00.799120,,LR,,NONE,,WAVE,,,,,0.963921376,,,0.75,,,,,,,,0.61,,PRUNED,1
78,RS,0.271028936,34:10.6,34:13.4,0 days 00:00:02.771327,,RF,,NONE,,WAVE,,,,,,,,0.6,1010,212,,,,,,0.74,,PRUNED,1
79,RS,0.251734899,34:13.4,34:15.5,0 days 00:00:02.067670,,KNN,,WPD,,WAVE,,minkowski,1,,,,,0.55,,,,0.25,coif1,,,1.42,,PRUNED,1
80,RS,0.133881959,34:15.5,34:16.9,0 days 00:00:01.404703,1.071333441,SVM,,EMD,0.9,STAT,,,,,,,,0.9,,,linear,,,,,0.66,,PRUNED,1
81,RS,0.173610162,34:16.9,34:18.6,0 days 00:00:01.659710,,MLP,,WPD,,FRAC,24,,,0.081381278,,28,,0.6,,,,0.8,coif1,,,0.31,,PRUNED,1
82,RS,0.400337927,34:18.6,34:36.3,0 days 00:00:17.663639,,MLP,9,EMD,0.35,ENT,,,,0.00376681,,87,6,0.7,,,,,,,,0.97,,PRUNED,1
83,RS,0.4341186,34:36.3,35:15.1,0 days 00:00:38.800677,,MLP,,EMD,0.45,STAT,,,,0.016557846,,451,,0.5,,,,,,,,0.81,,PRUNED,1
84,RS,0.105908976,35:15.1,35:16.7,0 days 00:00:01.652013,,LR,12,WPD,,ENT,,,,,0.8950973,,5,0.55,,,,0.2,coif1,,,1.49,,PRUNED,1
85,RS,0.64342882,35:16.8,35:33.0,0 days 00:00:16.219004,,RF,,NONE,,COV,,,,,,,,0.85,210,182,,,,,,2.19,,PRUNED,1
86,RS,0.210641002,35:33.0,35:35.0,0 days 00:00:02.044719,,LR,,NONE,,STAT,,,,,0.613588672,,,1,,,,,,,,0.82,,PRUNED,1
87,RS,0.250251705,35:35.0,35:36.1,0 days 00:00:01.086159,,LR,,WPD,,WAVE,,,,,0.090500675,,,0.8,,,,0.8,coif1,,,0.88,,PRUNED,1
88,RS,0.460298033,35:36.1,35:44.8,0 days 00:00:08.603591,,MLP,,NONE,,WAVE,,,,0.073941965,,3,,1,,,,,,,,0.56,,PRUNED,1
89,RS,0.223080434,35:44.8,35:50.1,0 days 00:00:05.300748,,RF,,WPD,,STAT,,,,,,,,0.9,810,162,,0.95,coif1,,,1.27,,PRUNED,1
90,RS,0.78272,35:50.1,35:54.3,0 days 00:00:04.188205,,KNN,,EMD,0.5,WAVE,,minkowski,9,,,,,1,,,,,,107095.83,2.7,1.15,0.054736881,COMPLETE,1
91,RS,0.126699697,35:54.3,35:56.9,0 days 00:00:02.602780,,MLP,6,EMD,0.05,ENT,,,,0.001212705,,1,3,0.95,,,,,,,,0.43,,PRUNED,1
92,RS,0.424879126,35:56.9,36:24.9,0 days 00:00:28.026195,,MLP,,EMD,0.4,STAT,,,,0.020800382,,178,,1,,,,,,,,0.56,,PRUNED,1
93,RS,0.320591994,36:24.9,36:33.8,0 days 00:00:08.848987,,MLP,2,NONE,,ENT,,,,0.050089162,,205,7,0.8,,,,,,,,0.34,,PRUNED,1
94,RS,0.4080375,36:33.8,36:38.7,0 days 00:00:04.922864,0.489753425,SVM,,WPD,,COV,,,,,,,,0.65,,,linear,0.4,db4,,,3.74,,PRUNED,1
95,RS,0.251733818,36:38.7,36:41.0,0 days 00:00:02.259317,,RF,,EMD,0.1,STAT,,,,,,,,0.9,610,32,,,,,,0.88,,PRUNED,1
96,RS,0.043568493,36:41.0,36:42.6,0 days 00:00:01.545359,,MLP,,NONE,,FRAC,7,,,0.06570767,,25,,0.6,,,,,,,,0.28,,PRUNED,1
97,RS,0.588142087,36:42.6,36:44.5,0 days 00:00:01.884618,,RF,,EMD,0.5,WAVE,,,,,,,,0.8,510,72,,,,,,0.7,,PRUNED,1
98,RS,0.275846834,36:44.5,36:49.9,0 days 00:00:05.471368,,RF,,EMD,0.45,STAT,,,,,,,,0.95,710,182,,,,,,0.61,,PRUNED,1
99,RS,0.507031516,36:50.0,36:56.3,0 days 00:00:06.306813,,RF,,WPD,,COV,,,,,,,,0.6,910,132,,0.45,db6,,,2.32,,PRUNED,1
100,RS,0.266572663,36:56.3,36:58.0,0 days 00:00:01.720247,,LR,,EMD,0.5,WAVE,,,,,0.704029098,,,0.95,,,,,,,,1.29,,PRUNED,1
101,RS,0.441784672,36:58.0,36:59.6,0 days 00:00:01.621320,,LR,,NONE,,COV,,,,,0.619430226,,,0.65,,,,,,,,1.07,,PRUNED,1
102,RS,0.70836,36:59.6,37:11.9,0 days 00:00:12.202657,,RF,,EMD,0.3,WAVE,,,,,,,,0.95,210,202,,,,107095.83,10.99,1.02,0.051839132,COMPLETE,1
103,RS,0.003094579,37:11.9,37:20.9,0 days 00:00:09.046373,0.000181898,SVM,3,WPD,,ENT,,,,,,,5,0.85,,,sigmoid,1,sym9,,,0.73,,PRUNED,1
104,RS,0.014738801,37:20.9,37:29.0,0 days 00:00:08.068049,0.017279879,SVM,,WPD,,WAVE,,,,,,,,0.9,,,rbf,0.3,db6,,,1.33,,PRUNED,1
105,RS,0.307490687,37:29.0,37:30.3,0 days 00:00:01.294269,,KNN,15,NONE,,ENT,,manhattan,18,,,,7,0.8,,,,,,,,0.32,,PRUNED,1
106,RS,0.140113517,37:30.3,37:30.8,0 days 00:00:00.454812,0.000140489,SVM,15,NONE,,ENT,,,,,,,7,0.65,,,linear,,,,,0.26,,PRUNED,1
107,RS,0.436108475,37:30.8,37:32.8,0 days 00:00:02.041086,,RF,,NONE,,FRAC,3,,,,,,,0.9,110,72,,,,,,0.26,,PRUNED,1
108,RS,0.235552013,37:32.8,37:44.6,0 days 00:00:11.813249,,MLP,,WPD,,WAVE,,,,0.001881101,,106,,0.55,,,,0.55,db4,,,1.72,,PRUNED,1
109,RS,0.515645136,37:44.7,37:54.5,0 days 00:00:09.825993,,MLP,,WPD,,WAVE,,,,0.021357666,,129,,0.65,,,,0.75,db4,,,2.57,,PRUNED,1
110,RS,0.176258113,37:54.5,38:00.3,0 days 00:00:05.838690,,MLP,,EMD,0.85,STAT,,,,0.009181038,,2,,0.9,,,,,,,,0.68,,PRUNED,1
111,RS,0.324959958,38:00.4,38:04.3,0 days 00:00:03.985394,,MLP,,NONE,,FRAC,5,,,0.0293661,,25,,0.7,,,,,,,,0.33,,PRUNED,1
112,RS,0.73507,38:04.4,38:09.2,0 days 00:00:04.818583,,KNN,,NONE,,COV,,minkowski,13,,,,,0.8,,,,,,107095.83,2.11,2.35,0.042454739,COMPLETE,1
113,RS,0.79525,38:09.2,38:13.9,0 days 00:00:04.710635,,KNN,,NONE,,COV,,minkowski,3,,,,,0.9,,,,,,107095.83,2.85,1.38,0.032163868,COMPLETE,1
114,RS,0.460650917,38:13.9,38:17.6,0 days 00:00:03.658634,,RF,,WPD,,FRAC,12,,,,,,,0.9,310,172,,0.5,db6,,,0.76,,PRUNED,1
115,RS,0.090021194,38:17.6,38:18.5,0 days 00:00:00.875070,1.27610034,SVM,,NONE,,WAVE,,,,,,,,0.75,,,linear,,,,,0.71,,PRUNED,1
116,RS,0.005394114,38:18.5,38:26.3,0 days 00:00:07.814537,0.00262976,SVM,13,WPD,,ENT,,,,,,,6,0.55,,,sigmoid,0.4,coif1,,,0.67,,PRUNED,1
117,RS,0.313814936,38:26.3,38:28.4,0 days 00:00:02.120700,,RF,4,NONE,,ENT,,,,,,,4,0.65,310,112,,,,,,0.29,,PRUNED,1
118,RS,0.514198064,38:28.4,38:34.8,0 days 00:00:06.363354,,MLP,,NONE,,COV,,,,0.039218497,,3,,0.5,,,,,,,,2.66,,PRUNED,1
119,RS,0.108831676,38:34.8,38:35.4,0 days 00:00:00.603900,,LR,13,EMD,0.4,ENT,,,,,0.902085794,,2,1,,,,,,,,0.31,,PRUNED,1
120,RS,0.458260169,38:35.4,38:37.9,0 days 00:00:02.429527,,LR,,NONE,,COV,,,,,0.663182577,,,0.8,,,,,,,,1.85,,PRUNED,1
121,RS,0.528654384,38:37.9,38:48.3,0 days 00:00:10.407735,,MLP,,WPD,,FRAC,27,,,0.006547783,,38,,0.8,,,,0.4,sym9,,,0.72,,PRUNED,1
122,RS,0.193580767,38:48.3,38:49.6,0 days 00:00:01.328772,,LR,,WPD,,STAT,,,,,0.625053092,,,0.85,,,,0.8,db6,,,1.07,,PRUNED,1
123,RS,0.211481811,38:49.6,38:50.9,0 days 00:00:01.212496,,LR,,WPD,,FRAC,21,,,,0.347479191,,,0.95,,,,0.3,sym9,,,0.99,,PRUNED,1
124,RS,-0.009770153,38:50.9,39:02.0,0 days 00:00:11.082788,0.114253113,SVM,,EMD,0.5,FRAC,38,,,,,,,1,,,sigmoid,,,,,0.33,,PRUNED,1
125,RS,0.084241123,39:02.0,39:02.8,0 days 00:00:00.863359,,LR,,NONE,,WAVE,,,,,0.075125136,,,0.7,,,,,,,,0.62,,PRUNED,1
126,RS,0.24330784,39:02.8,39:06.0,0 days 00:00:03.116629,,KNN,,EMD,0.05,STAT,,manhattan,4,,,,,0.9,,,,,,,,0.83,,PRUNED,1
127,RS,0.322520968,39:06.0,39:07.6,0 days 00:00:01.613041,,KNN,,NONE,,STAT,,minkowski,10,,,,,0.7,,,,,,,,1.13,,PRUNED,1
128,RS,0.199279106,39:07.6,39:12.5,0 days 00:00:04.886693,,MLP,,NONE,,STAT,,,,0.00559878,,3,,0.6,,,,,,,,0.85,,PRUNED,1
129,RS,0.68809,39:12.5,39:25.7,0 days 00:00:13.184655,,MLP,,WPD,,WAVE,,,,0.025020336,,15,,0.85,,,,0.35,sym9,107095.83,11.39,1.61,0.057051449,COMPLETE,1
130,RS,0.458260169,39:25.7,39:28.1,0 days 00:00:02.390351,,LR,,NONE,,COV,,,,,0.145585239,,,0.8,,,,,,,,1.81,,PRUNED,1
131,RS,0.88458,39:28.1,39:29.9,0 days 00:00:01.798768,,KNN,,NONE,,WAVE,,manhattan,3,,,,,0.8,,,,,,107095.83,0.98,0.66,0.028200159,COMPLETE,1
132,RS,0.046271485,39:29.9,39:30.4,0 days 00:00:00.488280,,LR,,NONE,,FRAC,37,,,,0.703577377,,,0.55,,,,,,,,0.34,,PRUNED,1
133,RS,0.360659184,39:30.4,39:31.5,0 days 00:00:01.098949,,KNN,13,NONE,,ENT,,euclidean,11,,,,3,0.5,,,,,,,,0.3,,PRUNED,1
134,RS,0.454855936,39:31.5,39:33.6,0 days 00:00:02.087540,,LR,,NONE,,COV,,,,,0.861025267,,,0.9,,,,,,,,1.23,,PRUNED,1
135,RS,0.125605439,39:33.6,39:34.7,0 days 00:00:01.084229,,LR,,WPD,,STAT,,,,,0.747305593,,,0.6,,,,0.5,db6,,,0.88,,PRUNED,1
136,RS,0.355428194,39:34.7,39:36.2,0 days 00:00:01.441033,0.032876687,SVM,,EMD,0.05,WAVE,,,,,,,,0.95,,,linear,,,,,0.72,,PRUNED,1
137,RS,0.21939498,39:36.2,39:37.4,0 days 00:00:01.222353,,LR,,WPD,,FRAC,25,,,,0.179432082,,,0.9,,,,0.65,db4,,,0.98,,PRUNED,1
138,RS,0.019521229,39:37.4,39:37.9,0 days 00:00:00.459664,0.027145302,SVM,,WPD,,FRAC,12,,,,,,,0.55,,,linear,0.05,coif1,,,0.35,,PRUNED,1
139,RS,0.195105337,39:37.9,39:41.1,0 days 00:00:03.174264,,KNN,,EMD,0.7,STAT,,manhattan,3,,,,,0.8,,,,,,,,1.41,,PRUNED,1
140,RS,0.83613,39:41.1,39:49.0,0 days 00:00:07.885155,,KNN,,NONE,,COV,,manhattan,6,,,,,0.5,,,,,,107095.83,5,2.67,0.031523952,COMPLETE,1
141,RS,0.607487609,39:49.0,39:57.0,0 days 00:00:08.054066,,MLP,,NONE,,WAVE,,,,0.074876955,,6,,1,,,,,,,,0.55,,PRUNED,1
142,RS,0.17174938,39:57.0,39:57.7,0 days 00:00:00.672549,0.103728422,SVM,,NONE,,FRAC,21,,,,,,,0.9,,,linear,,,,,0.33,,PRUNED,1
143,RS,0.72587,39:57.7,40:36.7,0 days 00:00:38.965635,,MLP,,NONE,,WAVE,,,,0.001424507,,8,,1,,,,,,107095.83,38.1,0.55,0.029620657,COMPLETE,1
144,RS,0.77637,40:36.7,40:47.7,0 days 00:00:10.971220,,RF,,NONE,,WAVE,,,,,,,,0.85,10,242,,,,107095.83,10.16,0.64,0.030530939,COMPLETE,1
145,RS,0.254122615,40:47.7,40:54.1,0 days 00:00:06.403963,,MLP,,NONE,,WAVE,,,,0.001886768,,9,,0.6,,,,,,,,0.67,,PRUNED,1
146,RS,0.191126747,40:54.1,40:55.3,0 days 00:00:01.134402,,KNN,13,EMD,0.75,ENT,,euclidean,6,,,,8,0.7,,,,,,,,0.33,,PRUNED,1
147,RS,0.108921391,40:55.3,40:56.2,0 days 00:00:00.950464,,LR,,EMD,0.6,STAT,,,,,0.086763805,,,0.55,,,,,,,,0.75,,PRUNED,1
148,RS,-0.007338269,40:56.2,40:56.7,0 days 00:00:00.483874,0.00057223,SVM,,EMD,0.9,FRAC,35,,,,,,,0.65,,,linear,,,,,0.35,,PRUNED,1
149,RS,0.236437091,40:56.7,40:58.9,0 days 00:00:02.188778,,KNN,,WPD,,STAT,,manhattan,11,,,,,0.75,,,,0.9,sym9,,,0.65,,PRUNED,1
150,RS,0.182799,40:58.9,40:59.6,0 days 00:00:00.663738,,LR,,NONE,,FRAC,33,,,,0.152581492,,,0.95,,,,,,,,0.42,,PRUNED,1
151,RS,0.555633899,40:59.6,41:12.0,0 days 00:00:12.373180,,RF,,WPD,,COV,,,,,,,,0.8,210,202,,0.6,db4,,,2.68,,PRUNED,1
152,RS,0.78156,41:12.0,41:39.6,0 days 00:00:27.627688,,MLP,,WPD,,WAVE,,,,0.004323862,,15,,0.9,,,,0.1,db4,107095.83,25.52,1.92,0.050353317,COMPLETE,1
153,RS,0.268743835,41:39.6,41:45.5,0 days 00:00:05.816140,,RF,,NONE,,STAT,,,,,,,,0.8,810,262,,,,,,0.53,,PRUNED,1
154,RS,0.181108116,41:45.5,41:45.9,0 days 00:00:00.408526,,LR,,NONE,,FRAC,5,,,,0.118865837,,,0.85,,,,,,,,0.23,,PRUNED,1
155,RS,0.296198067,41:45.9,41:53.6,0 days 00:00:07.684664,,RF,,EMD,0.35,STAT,,,,,,,,0.9,610,292,,,,,,0.86,,PRUNED,1
156,RS,0.440084205,41:53.6,41:56.5,0 days 00:00:02.882782,0.183427553,SVM,,NONE,,COV,,,,,,,,0.6,,,linear,,,,,1.82,,PRUNED,1
157,RS,0.240236512,41:56.5,41:59.1,0 days 00:00:02.568644,,RF,,NONE,,STAT,,,,,,,,0.55,510,92,,,,,,0.55,,PRUNED,1
158,RS,0.631945791,41:59.1,42:04.0,0 days 00:00:04.878785,,KNN,,WPD,,COV,,minkowski,16,,,,,0.75,,,,1,db6,,,3.73,,PRUNED,1
159,RS,0.109942258,42:04.0,42:04.9,0 days 00:00:00.911114,,LR,,EMD,0.75,STAT,,,,,0.204466428,,,0.75,,,,,,,,0.64,,PRUNED,1
160,RS,0.599131198,42:04.9,42:15.3,0 days 00:00:10.382754,,MLP,,WPD,,COV,,,,0.074276944,,10,,1,,,,0.45,db6,,,0.96,,PRUNED,1
161,RS,0.461535805,42:15.3,42:18.7,0 days 00:00:03.408044,,RF,,NONE,,WAVE,,,,,,,,0.7,810,152,,,,,,1.64,,PRUNED,1
162,RS,0.293454919,42:18.7,42:52.0,0 days 00:00:33.219123,,MLP,13,WPD,,ENT,,,,0.008483091,,434,8,0.95,,,,0.15,db6,,,0.38,,PRUNED,1
163,RS,0.418207307,42:52.0,42:55.3,0 days 00:00:03.345402,,KNN,,WPD,,COV,,minkowski,12,,,,,1,,,,0.75,db4,,,1.13,,PRUNED,1
164,RS,0.6690652,42:55.3,42:58.4,0 days 00:00:03.109306,,KNN,,WPD,,WAVE,,manhattan,20,,,,,0.9,,,,1,db6,,,2.07,,PRUNED,1
165,RS,0.02117424,42:58.5,42:59.0,0 days 00:00:00.542844,0.012492849,SVM,9,EMD,0.4,ENT,,,,,,,2,0.65,,,linear,,,,,0.37,,PRUNED,1
166,RS,0.368060473,42:59.0,43:01.1,0 days 00:00:02.136967,,LR,,WPD,,COV,,,,,0.714324084,,,0.5,,,,0.6,sym9,,,1.8,,PRUNED,1
167,RS,0.135027011,43:01.2,43:04.8,0 days 00:00:03.678556,,MLP,,WPD,,FRAC,30,,,0.017233111,,3,,0.9,,,,1,coif1,,,0.42,,PRUNED,1
168,RS,0.243916671,43:04.8,43:13.3,0 days 00:00:08.491757,,MLP,,WPD,,STAT,,,,0.005124349,,3,,0.95,,,,0.95,sym9,,,1.65,,PRUNED,1
169,RS,0.223783626,43:13.4,43:14.4,0 days 00:00:01.011386,,LR,,WPD,,WAVE,,,,,0.009618764,,,0.8,,,,0.6,db4,,,0.84,,PRUNED,1
170,RS,0.183781393,43:14.4,43:16.8,0 days 00:00:02.456195,,RF,,WPD,,FRAC,10,,,,,,,0.6,710,192,,0.65,sym9,,,0.56,,PRUNED,1
171,RS,0.131132369,43:16.8,43:17.4,0 days 00:00:00.565668,0.000108062,SVM,3,NONE,,ENT,,,,,,,7,0.75,,,linear,,,,,0.32,,PRUNED,1
172,RS,0.328715839,43:17.4,43:18.9,0 days 00:00:01.519838,,LR,,NONE,,WAVE,,,,,0.654833708,,,0.9,,,,,,,,1.2,,PRUNED,1
173,RS,0.258687485,43:19.0,43:23.2,0 days 00:00:04.200404,,MLP,,EMD,0.25,FRAC,23,,,0.027436619,,121,,0.6,,,,,,,,0.43,,PRUNED,1
174,RS,-0.014505519,43:23.2,43:33.5,0 days 00:00:10.371430,7.919506225,SVM,13,WPD,,ENT,,,,,,,5,0.75,,,sigmoid,0.15,db4,,,1.1,,PRUNED,1
175,RS,0.010425026,43:33.6,43:43.6,0 days 00:00:10.078772,0.052734011,SVM,10,NONE,,ENT,,,,,,,5,0.95,,,rbf,,,,,0.29,,PRUNED,1
176,RS,0.183085759,43:43.7,43:45.0,0 days 00:00:01.355085,0.002655626,SVM,,EMD,0.15,STAT,,,,,,,,0.9,,,linear,,,,,0.63,,PRUNED,1
177,RS,0.81849,43:45.0,44:10.8,0 days 00:00:25.804528,,MLP,,NONE,,COV,,,,0.021022883,,67,,0.6,,,,,,107095.83,22.11,3.41,0.030626783,COMPLETE,1
178,RS,0.398950763,44:10.9,44:15.0,0 days 00:00:04.152242,,RF,,NONE,,WAVE,,,,,,,,0.65,710,182,,,,,,0.98,,PRUNED,1
179,RS,0.076355036,44:15.0,44:47.8,0 days 00:00:32.761636,0.008052729,SVM,,EMD,0.3,COV,,,,,,,,0.65,,,sigmoid,,,,,1.63,,PRUNED,1
180,RS,0.673149702,44:47.8,45:06.5,0 days 00:00:18.731703,,RF,,NONE,,COV,,,,,,,,0.85,110,282,,,,,,1.29,,PRUNED,1
181,RS,0.572533298,45:06.6,45:08.1,0 days 00:00:01.549214,,KNN,,NONE,,FRAC,23,manhattan,17,,,,,0.85,,,,,,,,0.54,,PRUNED,1
182,RS,0.571033743,45:08.1,45:23.5,0 days 00:00:15.432277,,MLP,,EMD,0.5,COV,,,,0.039629172,,4,,0.95,,,,,,,,1.53,,PRUNED,1
183,RS,0.444976171,45:23.6,45:33.8,0 days 00:00:10.181330,,MLP,,NONE,,FRAC,24,,,0.043584441,,27,,0.75,,,,,,,,7.04,,PRUNED,1
184,RS,0.289181076,45:33.8,45:38.6,0 days 00:00:04.832348,,MLP,,NONE,,FRAC,12,,,0.022276758,,2,,1,,,,,,,,0.41,,PRUNED,1
185,RS,0.067557663,45:38.8,45:44.7,0 days 00:00:05.908253,,KNN,,NONE,,FRAC,2,euclidean,14,,,,,0.5,,,,,,,,2.43,,PRUNED,1
186,RS,0.20736964,45:44.8,45:50.9,0 days 00:00:06.149306,,KNN,,WPD,,STAT,,manhattan,6,,,,,0.85,,,,0.7,sym9,,,3.7,,PRUNED,1
187,RS,0.154401277,45:50.9,45:54.3,0 days 00:00:03.393053,,MLP,10,WPD,,ENT,,,,0.003234798,,1,2,0.9,,,,0.45,coif1,,,1.07,,PRUNED,1
188,RS,-0.02047588,45:54.3,46:35.8,0 days 00:00:41.491817,0.232749443,SVM,,WPD,,STAT,,,,,,,,1,,,rbf,0.95,sym9,,,1.03,,PRUNED,1
189,RS,0.546521941,46:35.8,46:46.4,0 days 00:00:10.539998,,MLP,,NONE,,COV,,,,0.006241719,,2,,0.7,,,,,,,,1.55,,PRUNED,1
190,RS,-0.007256433,46:46.4,46:53.2,0 days 00:00:06.811821,0.399060492,SVM,1,WPD,,ENT,,,,,,,7,0.55,,,sigmoid,1,db6,,,0.39,,PRUNED,1
191,RS,0.73457,46:53.2,47:15.1,0 days 00:00:21.874930,,KNN,,WPD,,COV,,manhattan,2,,,,,0.85,,,,0.25,db4,107095.83,18.26,3.27,0.063594618,COMPLETE,1
192,RS,0.192017485,47:15.1,47:17.7,0 days 00:00:02.562541,,MLP,,NONE,,FRAC,21,,,0.030847844,,2,,0.85,,,,,,,,0.24,,PRUNED,1
193,RS,0.345626198,47:17.7,47:20.5,0 days 00:00:02.834078,,LR,,EMD,0.85,COV,,,,,0.077156525,,,0.9,,,,,,,,2.07,,PRUNED,1
194,RS,0.302338358,47:20.5,47:21.4,0 days 00:00:00.888130,,RF,,NONE,,FRAC,10,,,,,,,0.65,410,12,,,,,,0.42,,PRUNED,1
195,RS,0.158465417,47:21.4,47:24.6,0 days 00:00:03.146832,,MLP,14,WPD,,ENT,,,,0.075139475,,5,3,0.7,,,,0.35,coif1,,,1.64,,PRUNED,1
196,RS,0.242623306,47:24.6,47:25.5,0 days 00:00:00.874334,,LR,,NONE,,WAVE,,,,,0.527464779,,,0.85,,,,,,,,0.65,,PRUNED,1
197,RS,0.208185208,47:25.5,47:28.3,0 days 00:00:02.857650,,MLP,,NONE,,STAT,,,,0.009105759,,1,,0.85,,,,,,,,0.6,,PRUNED,1
198,RS,0.402452858,47:28.4,47:32.4,0 days 00:00:04.003999,,LR,,WPD,,COV,,,,,0.713288572,,,0.85,,,,0.6,db6,,,3.4,,PRUNED,1
199,RS,0.366326855,47:32.4,50:05.7,0 days 00:02:33.320157,,RF,1,WPD,,ENT,,,,,,,4,0.65,810,272,,0.35,sym9,,,149.75,,PRUNED,1
0,RS,0.17173,20:23.4,20:31.0,0 days 00:00:07.596105,,MLP,5,WPD,,ENT,,,,0.002327068,,2,2,0.6,,,,0.65,sym9,105606.7,6.72,0.45,0.080739775,COMPLETE,42
1,RS,0.11766,20:31.0,20:35.5,0 days 00:00:04.489704,,MLP,2,NONE,,ENT,,,,0.023359635,,1,5,0.65,,,,,,105589.3,3.85,0.26,0.039731522,COMPLETE,42
2,RS,0.47125,20:35.5,21:51.5,0 days 00:01:15.933668,4.067908494,SVM,,NONE,,COV,,,,,,,,0.8,,,rbf,,,105722.44,74.24,1.17,0.05429245,COMPLETE,42
3,RS,0.24282,21:51.5,23:27.0,0 days 00:01:35.475329,,RF,,WPD,,STAT,,,,,,,,0.5,710,252,,0.15,sym9,105725.34,10.17,84.9,0.054885883,COMPLETE,42
4,RS,0.62181,23:27.0,23:29.2,0 days 00:00:02.216755,,KNN,,EMD,0.05,FRAC,6,manhattan,16,,,,,0.8,,,,,,105600.59,1.12,0.69,0.067107468,COMPLETE,42
5,RS,0.41739,23:29.2,23:31.7,0 days 00:00:02.510592,,LR,,WPD,,COV,,,,,0.633440416,,,0.9,,,,0.55,db4,105600.59,0.85,1.28,0.056003828,COMPLETE,42
6,RS,-0.00238809,23:31.7,23:39.5,0 days 00:00:07.780957,5.182609891,SVM,5,WPD,,ENT,,,,,,,4,0.65,,,sigmoid,0.5,sym9,,,0.37,,PRUNED,42
7,RS,0.040126026,23:39.5,23:46.4,0 days 00:00:06.893942,0.437604463,SVM,,WPD,,WAVE,,,,,,,,0.6,,,sigmoid,0.2,coif1,,,0.72,,PRUNED,42
8,RS,0.168016725,23:46.4,23:49.5,0 days 00:00:03.091885,,RF,,NONE,,FRAC,12,,,,,,,0.55,910,282,,,,,,0.31,,PRUNED,42
9,RS,0.17967972,23:49.6,23:50.3,0 days 00:00:00.740518,,LR,2,WPD,,ENT,,,,,0.779897558,,2,0.95,,,,0.65,db4,,,0.4,,PRUNED,42
10,RS,0.110089691,23:50.3,23:51.0,0 days 00:00:00.720347,,LR,4,EMD,0.1,ENT,,,,,0.568351772,,4,0.85,,,,,,,,0.39,,PRUNED,42
11,RS,0.22656828,23:51.0,23:53.6,0 days 00:00:02.547356,,RF,,WPD,,STAT,,,,,,,,0.85,1010,52,,0.95,db6,,,0.68,,PRUNED,42
12,RS,0.227245049,23:53.6,23:57.4,0 days 00:00:03.774228,,RF,,WPD,,STAT,,,,,,,,0.55,1010,192,,0.7,coif1,,,0.71,,PRUNED,42
13,RS,-0.023040565,23:57.4,24:08.4,0 days 00:00:10.986630,0.004897515,SVM,,EMD,0.05,FRAC,20,,,,,,,0.95,,,sigmoid,,,,,0.35,,PRUNED,42
14,RS,0.044403372,24:08.4,24:14.8,0 days 00:00:06.430938,0.045370457,SVM,,NONE,,WAVE,,,,,,,,0.5,,,sigmoid,,,,,0.65,,PRUNED,42
15,RS,0.313436655,24:14.8,24:17.3,0 days 00:00:02.450089,,KNN,,EMD,0.3,STAT,,manhattan,6,,,,,0.55,,,,,,,,1.08,,PRUNED,42
16,RS,0.116710493,24:17.3,24:17.9,0 days 00:00:00.656172,,LR,8,EMD,0.1,ENT,,,,,0.474226412,,5,0.85,,,,,,,,0.33,,PRUNED,42
